Time,Latitude,Longitude
2021-11-24 10:24:01,-34.57016700,-58.43241370
2021-11-24 10:49:03,-34.57016700,-58.43241370
2021-11-24 11:03:08,-34.57016700,-58.43241370
2021-11-24 11:05:09,-34.56987120,-58.43225640
2021-11-24 11:07:43,-34.57075140,-58.43176570
2021-11-24 11:09:55,-34.57073990,-58.43179210
2021-11-24 11:12:10,-34.57107100,-58.43187760
2021-11-24 11:14:07,-34.56949120,-58.43319570
2021-11-24 11:21:27,-34.57016700,-58.43241370
2021-11-24 11:24:33,-34.57047120,-58.43231300
2021-11-24 11:25:28,-34.56695220,-58.43156320
2021-11-24 11:27:57,-34.57419530,-58.41651590
2021-11-24 11:29:59,-34.58038980,-58.40479030
2021-11-24 11:32:33,-34.58388760,-58.39446590
2021-11-24 11:35:04,-34.58988430,-58.38568850
2021-11-24 11:36:54,-34.59404070,-58.38206640
2021-11-24 11:41:42,-34.59414620,-58.38150980
2021-11-24 11:55:12,-34.59425410,-58.38146100
2021-11-24 12:17:14,-34.59419620,-58.38152310
2021-11-24 14:09:46,-34.59410810,-58.38201420
2021-11-24 14:12:07,-34.59417130,-58.38172840
2021-11-24 14:14:06,-34.58660550,-58.38596150
2021-11-24 14:19:22,-34.57196120,-58.41151610
2021-11-24 14:22:02,-34.57357260,-58.41710610
2021-11-24 14:24:25,-34.57086910,-58.42344220
2021-11-24 14:26:20,-34.57211710,-58.43105160
2021-11-24 14:29:27,-34.57171590,-58.43170420
2021-11-24 14:31:35,-34.57251300,-58.43038810
2021-11-24 14:59:15,-34.57214400,-58.43098380
2021-11-24 15:00:54,-34.57261240,-58.43044560
2021-11-24 15:01:38,-34.57010630,-58.43234660
2021-11-24 15:04:05,-34.57009830,-58.43230980
2021-11-24 15:07:21,-34.57016700,-58.43241370
2021-11-24 16:06:33,-34.56963180,-58.43225860
2021-11-24 16:44:06,-34.57044650,-58.43170240
2021-11-24 16:46:20,-34.57016700,-58.43241370
2021-11-24 16:48:05,-34.57071040,-58.43182440
2021-11-24 16:57:01,-34.57054610,-58.43155040
2021-11-24 17:03:47,-34.57091830,-58.43179530
2021-11-24 17:12:05,-34.57068660,-58.43181360
2021-11-24 17:16:27,-34.56968190,-58.43220470
2021-11-24 17:26:44,-34.57023840,-58.43212450
2021-11-24 17:27:18,-34.56878830,-58.43450950
2021-11-24 17:28:27,-34.56867660,-58.43427080
2021-11-24 17:29:39,-34.56875820,-58.43452590
2021-11-24 17:30:54,-34.56720520,-58.43292930
2021-11-24 17:32:01,-34.56647020,-58.43318650
2021-11-24 17:33:13,-34.56466070,-58.43470530
2021-11-24 17:34:18,-34.56295050,-58.43798590
2021-11-24 17:35:25,-34.56160580,-58.44387640
2021-11-24 17:36:35,-34.55935560,-58.44893130
2021-11-24 17:37:40,-34.55956040,-58.45249920
2021-11-24 17:38:38,-34.56037050,-58.45674250
2021-11-24 17:38:39,-34.56059610,-58.45635470
2021-11-24 17:38:41,-34.56050590,-58.45412750
2021-11-24 17:39:49,-34.56136980,-58.45564080
2021-11-24 17:40:55,-34.56098400,-58.45608510
2021-11-24 17:42:00,-34.56059320,-58.45636690
2021-11-24 17:43:10,-34.56007500,-58.45704420
2021-11-24 17:43:36,-34.55984490,-58.45719770
2021-11-24 18:51:35,-34.56059610,-58.45635470
2021-11-24 18:52:16,-34.55426550,-58.44975420
2021-11-24 18:53:03,-34.55719920,-58.45114090
2021-11-24 18:54:04,-34.55656220,-58.44996440
2021-11-24 18:55:10,-34.55627350,-58.44944680
2021-11-24 18:56:15,-34.55588460,-58.44872320
2021-11-24 18:57:19,-34.55557290,-58.44854430
2021-11-24 18:58:26,-34.55499560,-58.44918360
2021-11-24 18:59:31,-34.55492900,-58.44921470
2021-11-24 18:59:48,-34.55417880,-58.44983220
2021-11-24 19:00:35,-34.55386780,-58.45004340
2021-11-24 19:01:40,-34.55241120,-58.45006740
2021-11-24 19:02:30,-34.55331570,-58.45139510
2021-11-24 19:03:54,-34.55352460,-58.45189570
2021-11-24 19:04:00,-34.55408830,-58.45297120
2021-11-24 19:08:47,-34.55373160,-58.45228990
2021-11-24 19:11:58,-34.55300870,-58.45086610
2021-11-24 19:40:00,-34.55395720,-58.45009650
2021-11-24 19:42:23,-34.55270200,-58.45087700
2021-11-24 19:45:24,-34.55108740,-58.45255110
2021-11-24 19:46:14,-34.54988810,-58.45362550
2021-11-24 19:51:04,-34.54992540,-58.45361640
2021-11-24 20:12:25,-34.55781940,-58.44473110
2021-11-24 20:17:22,-34.55759070,-58.44425940
2021-11-24 20:19:58,-34.55820220,-58.44536660
2021-11-24 20:21:09,-34.55743600,-58.44404730
2021-11-24 20:22:37,-34.56285200,-58.43868000
2021-11-24 20:24:52,-34.56745800,-58.43037360
2021-11-24 20:26:31,-34.57077580,-58.43176960
2021-11-24 20:29:52,-34.57066620,-58.43181500
2021-11-24 20:46:33,-34.57016700,-58.43241370
2021-11-24 21:00:42,-34.57016700,-58.43241370
2021-11-24 21:16:58,-34.57016700,-58.43241370
2021-11-24 21:23:45,-34.57065810,-58.43188890
2021-11-24 22:16:55,-34.57078640,-58.43171760
2021-11-24 22:32:10,-34.57016700,-58.43241370
2021-11-24 23:34:49,-34.57055450,-58.43218220
2021-11-24 23:37:18,-34.57016700,-58.43241370
2021-11-25 00:03:07,-34.57016700,-58.43241370
2021-11-25 01:58:42,-34.57064120,-58.43191530
2021-11-25 02:00:58,-34.57077120,-58.43179940
2021-11-25 02:02:54,-34.57019220,-58.43217080
2021-11-25 02:04:53,-34.57061110,-58.43297780
2021-11-25 02:07:30,-34.57135430,-58.43222230
2021-11-25 02:10:50,-34.57225450,-58.43287030
2021-11-25 02:14:02,-34.57206400,-58.43272560
2021-11-25 02:16:14,-34.57120090,-58.43201450
2021-11-25 02:19:28,-34.57021060,-58.43117780
2021-11-25 02:24:28,-34.57050690,-58.43146090
2021-11-25 02:30:07,-34.57016700,-58.43241370
2021-11-25 03:08:31,-34.57057940,-58.43221380
2021-11-25 03:58:46,-34.57016700,-58.43241370
2021-11-25 06:12:16,-34.57016700,-58.43241370
2021-11-25 08:53:18,-34.57016700,-58.43241370
2021-11-25 09:04:47,-34.57016700,-58.43241370
2021-11-25 09:08:06,-34.57016700,-58.43241370
2021-11-25 09:12:08,-34.57016700,-58.43241370
2021-11-25 09:42:15,-34.57016700,-58.43241370
2021-11-25 09:55:59,-34.57016700,-58.43241370
2021-11-25 10:02:11,-34.57016700,-58.43241370
2021-11-25 10:07:36,-34.57016700,-58.43241370
2021-11-25 10:12:19,-34.57016700,-58.43241370
2021-11-25 10:15:19,-34.57016700,-58.43241370
2021-11-25 10:49:05,-34.57016700,-58.43241370
2021-11-25 11:15:50,-34.57016700,-58.43241370
2021-11-25 11:23:12,-34.57016700,-58.43241370
2021-11-25 11:27:49,-34.57016700,-58.43241370
2021-11-25 11:34:55,-34.57049550,-58.43252870
2021-11-25 11:45:22,-34.57016700,-58.43241370
2021-11-25 11:49:36,-34.57016700,-58.43241370
2021-11-25 12:05:28,-34.57016700,-58.43241370
2021-11-25 12:09:03,-34.57016700,-58.43241370
2021-11-25 12:12:52,-34.57016700,-58.43241370
2021-11-25 12:15:11,-34.57016700,-58.43241370
2021-11-25 12:20:53,-34.57016700,-58.43241370
2021-11-25 12:23:36,-34.57016700,-58.43241370
2021-11-25 12:29:52,-34.57016700,-58.43241370
2021-11-25 12:35:31,-34.57016700,-58.43241370
2021-11-25 12:37:55,-34.57016700,-58.43241370
2021-11-25 12:42:37,-34.57016700,-58.43241370
2021-11-25 12:46:13,-34.57016700,-58.43241370
2021-11-25 12:49:43,-34.57016700,-58.43241370
2021-11-25 12:58:00,-34.57016700,-58.43241370
2021-11-25 13:21:43,-34.57016700,-58.43241370
2021-11-25 13:29:56,-34.57016700,-58.43241370
2021-11-25 13:36:03,-34.57016700,-58.43241370
2021-11-25 14:12:55,-34.57016700,-58.43241370
2021-11-25 14:16:38,-34.57058020,-58.43218050
2021-11-25 14:21:49,-34.57057890,-58.43223750
2021-11-25 14:33:07,-34.57016700,-58.43241370
2021-11-25 14:35:39,-34.57016700,-58.43241370
2021-11-25 14:47:16,-34.57016700,-58.43241370
2021-11-25 14:58:58,-34.57058980,-58.43212450
2021-11-25 15:01:04,-34.57016700,-58.43241370
2021-11-25 17:38:12,-34.57032080,-58.43188430
2021-11-25 17:40:36,-34.57016700,-58.43241370
2021-11-25 17:49:35,-34.57016700,-58.43241370
2021-11-25 17:51:48,-34.57069410,-58.43179230
2021-11-25 17:53:17,-34.57048640,-58.43232920
2021-11-25 17:55:48,-34.56977180,-58.43604760
2021-11-25 17:59:24,-34.55975180,-58.44508200
2021-11-25 18:01:23,-34.55598240,-58.43900920
2021-11-25 18:04:11,-34.55338840,-58.43766220
2021-11-25 18:05:36,-34.55961180,-58.44523970
2021-11-25 18:06:19,-34.55777280,-58.44472840
2021-11-25 18:09:43,-34.55961180,-58.44523970
2021-11-25 18:09:56,-34.56080480,-58.44427640
2021-11-25 18:11:12,-34.56356110,-58.43670090
2021-11-25 18:14:41,-34.56357750,-58.43673150
2021-11-25 18:16:31,-34.56519370,-58.43615590
2021-11-25 18:18:56,-34.57055170,-58.43229370
2021-11-25 18:21:25,-34.57051730,-58.43236250
2021-11-25 18:23:25,-34.57053940,-58.43226450
2021-11-25 18:31:28,-34.57016700,-58.43241370
2021-11-25 18:35:12,-34.57016700,-58.43241370
2021-11-25 18:45:12,-34.57075470,-58.43190800
2021-11-25 18:47:36,-34.57016700,-58.43241370
2021-11-25 19:14:14,-34.57016700,-58.43241370
2021-11-25 19:19:04,-34.57016700,-58.43241370
2021-11-25 19:24:46,-34.57016700,-58.43241370
2021-11-25 19:26:48,-34.57067160,-58.43192250
2021-11-25 19:29:37,-34.57072330,-58.43178460
2021-11-25 19:31:40,-34.57057740,-58.43225760
2021-11-25 19:34:10,-34.56645820,-58.43173040
2021-11-25 19:36:35,-34.57152670,-58.42281600
2021-11-25 19:38:37,-34.57855780,-58.40708830
2021-11-25 19:40:42,-34.58139100,-58.40350700
2021-11-25 19:42:47,-34.58476390,-58.39244610
2021-11-25 19:45:04,-34.58689220,-58.38536140
2021-11-25 19:47:09,-34.58991910,-58.38796730
2021-11-25 19:49:11,-34.59215430,-58.39033220
2021-11-25 19:51:51,-34.59531220,-58.39205350
2021-11-25 19:52:48,-34.59570600,-58.39315780
2021-11-25 19:54:49,-34.59743920,-58.39229340
2021-11-25 19:56:53,-34.59620260,-58.39326270
2021-11-25 19:58:19,-34.59581940,-58.39442680
2021-11-25 19:59:37,-34.59382320,-58.39424870
2021-11-25 20:01:43,-34.59573470,-58.39472140
2021-11-25 20:03:49,-34.59520490,-58.39459960
2021-11-25 20:06:43,-34.59471910,-58.39427430
2021-11-25 20:38:45,-34.59586570,-58.39488120
2021-11-25 20:39:47,-34.59480050,-58.39444790
2021-11-25 20:41:08,-34.59047760,-58.39338590
2021-11-25 20:43:13,-34.58898540,-58.39538950
2021-11-25 20:46:06,-34.58702230,-58.39773940
2021-11-25 20:48:56,-34.58401010,-58.40095580
2021-11-25 20:51:05,-34.58236140,-58.40979630
2021-11-25 20:53:31,-34.58131950,-58.41920370
2021-11-25 20:56:08,-34.57711000,-58.41741600
2021-11-25 20:58:39,-34.57265640,-58.42004010
2021-11-25 21:01:38,-34.56998510,-58.43236250
2021-11-25 21:01:44,-34.57053080,-58.43228450
2021-11-25 21:03:10,-34.57123280,-58.43269290
2021-11-25 21:06:10,-34.57073060,-58.43176630
2021-11-25 21:08:13,-34.57016700,-58.43241370
2021-11-25 21:16:43,-34.57057030,-58.43221200
2021-11-25 21:21:00,-34.57016700,-58.43241370
2021-11-25 21:25:10,-34.57016700,-58.43241370
2021-11-25 21:27:08,-34.57058860,-58.43217350
2021-11-25 21:51:09,-34.57016700,-58.43241370
2021-11-25 22:00:09,-34.57016700,-58.43241370
2021-11-25 22:02:11,-34.57069130,-58.43191580
2021-11-25 22:04:40,-34.57016700,-58.43241370
2021-11-25 23:28:18,-34.57016700,-58.43241370
2021-11-25 23:34:43,-34.57016700,-58.43241370
2021-11-25 23:39:37,-34.57016700,-58.43241370
2021-11-26 00:07:25,-34.57016700,-58.43241370
2021-11-26 00:14:38,-34.57016700,-58.43241370
2021-11-26 00:23:55,-34.57016700,-58.43241370
2021-11-26 00:29:21,-34.57016700,-58.43241370
2021-11-26 01:46:15,-34.57016700,-58.43241370
2021-11-26 01:48:16,-34.57016700,-58.43241370
2021-11-26 01:53:05,-34.57016700,-58.43241370
2021-11-26 02:51:00,-34.57016700,-58.43241370
2021-11-26 02:59:13,-34.57067170,-58.43195570
2021-11-26 03:01:54,-34.57016700,-58.43241370
2021-11-26 03:04:45,-34.57112220,-58.43280190
2021-11-26 03:07:11,-34.57204700,-58.43275760
2021-11-26 03:11:52,-34.57165070,-58.43225060
2021-11-26 03:15:16,-34.57045880,-58.43138420
2021-11-26 03:20:03,-34.57047750,-58.43138120
2021-11-26 03:22:32,-34.56953740,-58.43205640
2021-11-26 03:25:14,-34.56893730,-58.43141020
2021-11-26 03:27:23,-34.56878550,-58.43128240
2021-11-26 03:30:25,-34.56947800,-58.43203010
2021-11-26 03:32:57,-34.57042350,-58.43170000
2021-11-26 03:35:10,-34.56989750,-58.43108060
2021-11-26 03:39:54,-34.57067820,-58.43179060
2021-11-26 03:56:25,-34.57070620,-58.43199960
2021-11-26 04:02:04,-34.57071130,-58.43200610
2021-11-26 04:04:12,-34.57061040,-58.43212520
2021-11-26 04:14:41,-34.57016700,-58.43241370
2021-11-26 04:20:57,-34.57075240,-58.43186440
2021-11-26 04:30:40,-34.57057560,-58.43213870
2021-11-26 04:32:56,-34.57062170,-58.43209170
2021-11-26 04:35:58,-34.57066710,-58.43195830
2021-11-26 04:39:13,-34.57016700,-58.43241370
2021-11-26 04:44:21,-34.57066190,-58.43201210
2021-11-26 04:56:13,-34.57016700,-58.43241370
2021-11-26 04:59:53,-34.57071980,-58.43190780
2021-11-26 05:02:21,-34.57016700,-58.43241370
2021-11-26 06:42:16,-34.57016700,-58.43241370
2021-11-26 06:52:32,-34.57016700,-58.43241370
2021-11-26 07:08:20,-34.57016700,-58.43241370
2021-11-26 08:16:04,-34.57016700,-58.43241370
2021-11-26 09:27:10,-34.57016700,-58.43241370
2021-11-26 10:00:32,-34.57016700,-58.43241370
2021-11-26 10:13:56,-34.57016700,-58.43241370
2021-11-26 10:25:14,-34.57016700,-58.43241370
2021-11-26 10:58:30,-34.57016700,-58.43241370
2021-11-26 11:02:35,-34.57016700,-58.43241370
2021-11-26 11:13:17,-34.57062620,-58.43246580
2021-11-26 11:19:48,-34.57016700,-58.43241370
2021-11-26 11:32:28,-34.57016700,-58.43241370
2021-11-26 11:42:51,-34.57016700,-58.43241370
2021-11-26 12:21:41,-34.57058670,-58.43248040
2021-11-26 12:24:27,-34.57059020,-58.43245740
2021-11-26 12:30:26,-34.57016700,-58.43241370
2021-11-26 12:39:15,-34.57016700,-58.43241370
2021-11-26 12:43:21,-34.57058760,-58.43247950
2021-11-26 12:52:17,-34.57060830,-58.43246520
2021-11-26 12:59:26,-34.57016700,-58.43241370
2021-11-26 13:04:49,-34.57016700,-58.43241370
2021-11-26 13:07:00,-34.57016700,-58.43241370
2021-11-26 13:12:44,-34.57016700,-58.43241370
2021-11-26 13:16:30,-34.57016700,-58.43241370
2021-11-26 13:21:16,-34.57016700,-58.43241370
2021-11-26 13:48:38,-34.57016700,-58.43241370
2021-11-26 13:56:05,-34.57016700,-58.43241370
2021-11-26 15:02:10,-34.57016700,-58.43241370
2021-11-26 16:28:56,-34.57079250,-58.43189020
2021-11-26 16:30:53,-34.57053080,-58.43228450
2021-11-26 16:31:48,-34.57250570,-58.43032720
2021-11-26 16:34:43,-34.57256820,-58.43013620
2021-11-26 16:38:29,-34.57219860,-58.43073950
2021-11-26 16:40:59,-34.57155680,-58.43202640
2021-11-26 16:44:49,-34.57066400,-58.43174250
2021-11-26 16:45:10,-34.57207500,-58.43082570
2021-11-26 16:47:10,-34.57053070,-58.43231580
2021-11-26 16:52:51,-34.57052060,-58.43235630
2021-11-26 16:55:06,-34.57056280,-58.43229320
2021-11-26 16:57:00,-34.57054300,-58.43240970
2021-11-26 17:00:11,-34.57066800,-58.43187420
2021-11-26 18:53:27,-34.57016700,-58.43241370
2021-11-26 19:01:38,-34.57016700,-58.43241370
2021-11-26 19:21:16,-34.57016700,-58.43241370
2021-11-26 19:39:33,-34.57058790,-58.43236480
2021-11-26 19:47:46,-34.57016700,-58.43241370
2021-11-26 20:07:56,-34.57016700,-58.43241370
2021-11-26 20:32:05,-34.57016700,-58.43241370
2021-11-26 20:41:30,-34.57016700,-58.43241370
2021-11-26 20:48:32,-34.57016700,-58.43241370
2021-11-26 21:05:39,-34.57016700,-58.43241370
2021-11-26 21:14:48,-34.57016700,-58.43241370
2021-11-26 21:27:27,-34.57016700,-58.43241370
2021-11-26 21:41:17,-34.57016700,-58.43241370
2021-11-26 21:51:15,-34.57016700,-58.43241370
2021-11-26 22:31:01,-34.57016700,-58.43241370
2021-11-26 22:49:59,-34.57058270,-58.43232200
2021-11-26 22:52:18,-34.57016700,-58.43241370
2021-11-26 23:03:15,-34.57060510,-58.43241610
2021-11-26 23:10:58,-34.57016700,-58.43241370
2021-11-26 23:35:51,-34.57059100,-58.43183010
2021-11-26 23:37:52,-34.57066750,-58.43205960
2021-11-26 23:40:55,-34.57016700,-58.43241370
2021-11-26 23:43:42,-34.57016700,-58.43241370
2021-11-26 23:48:52,-34.57016700,-58.43241370
2021-11-26 23:52:18,-34.57063370,-58.43194940
2021-11-26 23:57:16,-34.57165930,-58.43166870
2021-11-27 00:01:02,-34.57138830,-58.43218050
2021-11-27 00:03:15,-34.57016700,-58.43241370
2021-11-27 00:04:43,-34.57056280,-58.43229320
2021-11-27 00:06:07,-34.57222520,-58.43385930
2021-11-27 00:08:12,-34.56560210,-58.44004380
2021-11-27 00:10:22,-34.56300870,-58.43850840
2021-11-27 00:12:23,-34.55690340,-58.44745810
2021-11-27 00:15:08,-34.55126080,-58.45243060
2021-11-27 00:17:34,-34.54864630,-58.45502640
2021-11-27 00:19:46,-34.54216740,-58.46255460
2021-11-27 00:22:03,-34.53294630,-58.46805690
2021-11-27 00:24:07,-34.52392320,-58.47268460
2021-11-27 00:26:57,-34.51443230,-58.47678220
2021-11-27 00:29:24,-34.51118950,-58.47809130
2021-11-27 00:33:27,-34.51182750,-58.47980740
2021-11-27 00:35:39,-34.51533470,-58.48683640
2021-11-27 00:38:04,-34.51625990,-58.49849950
2021-11-27 00:38:15,-34.51649940,-58.49631130
2021-11-27 00:40:32,-34.51636950,-58.49859190
2021-11-27 00:42:43,-34.51613260,-58.49879170
2021-11-27 04:10:10,-34.51617000,-58.49877000
2021-11-27 04:44:48,-34.51616550,-58.49882220
2021-11-27 05:15:55,-34.51670770,-58.49935010
2021-11-27 05:16:41,-34.51625990,-58.49849950
2021-11-27 05:17:50,-34.51327060,-58.49416790
2021-11-27 05:20:00,-34.51203350,-58.49007530
2021-11-27 05:22:07,-34.51864480,-58.48710300
2021-11-27 05:24:23,-34.52252400,-58.48192820
2021-11-27 05:26:28,-34.52970000,-58.47732460
2021-11-27 05:28:41,-34.53282330,-58.47147270
2021-11-27 05:30:51,-34.53819340,-58.46542210
2021-11-27 05:32:57,-34.54719810,-58.45682130
2021-11-27 05:35:01,-34.55076740,-58.45292690
2021-11-27 05:37:46,-34.56308340,-58.43779800
2021-11-27 05:39:30,-34.56985440,-58.43228630
2021-11-27 05:40:11,-34.57122380,-58.43257600
2021-11-27 05:42:09,-34.57058190,-58.43239560
2021-11-27 05:45:20,-34.57016700,-58.43241370
2021-11-27 05:49:38,-34.57046840,-58.43238140
2021-11-27 05:55:54,-34.57059680,-58.43210220
2021-11-27 05:58:00,-34.57016700,-58.43241370
2021-11-27 06:11:20,-34.57124260,-58.43205510
2021-11-27 06:14:03,-34.57007050,-58.43100380
2021-11-27 06:16:30,-34.57039960,-58.43180190
2021-11-27 06:18:41,-34.57056450,-58.43155490
2021-11-27 06:21:30,-34.57069610,-58.43183430
2021-11-27 06:27:22,-34.57016700,-58.43241370
2021-11-27 06:40:51,-34.57016700,-58.43241370
2021-11-27 08:58:35,-34.57068040,-58.43183770
2021-11-27 09:00:50,-34.57061060,-58.43218590
2021-11-27 09:03:04,-34.57069870,-58.43193700
2021-11-27 09:35:06,-34.57016700,-58.43241370
2021-11-27 09:39:43,-34.57073590,-58.43174260
2021-11-27 09:55:02,-34.57061060,-58.43218590
2021-11-27 09:57:16,-34.57069870,-58.43193700
2021-11-27 10:29:17,-34.57016700,-58.43241370
2021-11-27 10:33:55,-34.57073590,-58.43174260
2021-11-27 10:34:06,-34.57071920,-58.43182760
2021-11-27 10:44:22,-34.57016700,-58.43241370
2021-11-27 11:31:28,-34.57016700,-58.43241370
2021-11-27 11:46:35,-34.57016700,-58.43241370
2021-11-27 11:51:33,-34.57016700,-58.43241370
2021-11-27 12:19:07,-34.57016700,-58.43241370
2021-11-27 12:26:01,-34.57016700,-58.43241370
2021-11-27 12:41:09,-34.57016700,-58.43241370
2021-11-27 12:43:15,-34.57016700,-58.43241370
2021-11-27 12:51:53,-34.57016700,-58.43241370
2021-11-27 13:36:48,-34.57016700,-58.43241370
2021-11-27 14:24:06,-34.57062230,-58.43194450
2021-11-27 14:49:05,-34.57040060,-58.43184440
2021-11-27 14:52:07,-34.57092330,-58.43179650
2021-11-27 14:53:03,-34.57057850,-58.43222780
2021-11-27 14:54:18,-34.57031310,-58.43418700
2021-11-27 14:57:02,-34.56702560,-58.43093800
2021-11-27 14:59:02,-34.57118390,-58.42364650
2021-11-27 15:01:54,-34.57809160,-58.40817620
2021-11-27 15:03:57,-34.58245650,-58.40522260
2021-11-27 15:06:01,-34.57702310,-58.40280410
2021-11-27 15:10:36,-34.57708690,-58.40295510
2021-11-27 15:20:59,-34.57729370,-58.40323900
2021-11-27 15:32:23,-34.57711340,-58.40307180
2021-11-27 15:35:14,-34.57827870,-58.40426700
2021-11-27 15:35:22,-34.57732110,-58.40315920
2021-11-27 15:41:20,-34.58212860,-58.40145510
2021-11-27 15:43:48,-34.58526660,-58.38844750
2021-11-27 15:46:20,-34.58693700,-58.38529250
2021-11-27 15:48:36,-34.58818150,-58.38296780
2021-11-27 15:51:02,-34.59441150,-58.38246370
2021-11-27 15:51:11,-34.59287590,-58.38270240
2021-11-27 15:53:42,-34.59397850,-58.38594270
2021-11-27 15:56:30,-34.59434770,-58.38301600
2021-11-27 15:58:03,-34.59422160,-58.38112420
2021-11-27 16:00:57,-34.59452540,-58.37995370
2021-11-27 16:03:02,-34.59414910,-58.38072300
2021-11-27 16:14:34,-34.59416230,-58.38123160
2021-11-27 16:23:24,-34.59422050,-58.38182490
2021-11-27 16:25:26,-34.59433690,-58.38176070
2021-11-27 16:48:25,-34.59420190,-58.38134180
2021-11-27 17:01:44,-34.59413800,-58.38075460
2021-11-27 17:07:35,-34.59426850,-58.38109810
2021-11-27 17:11:23,-34.58736280,-58.38428890
2021-11-27 17:13:33,-34.58089210,-58.39781430
2021-11-27 17:18:09,-34.56669240,-58.41785530
2021-11-27 17:25:28,-34.55479950,-58.43962440
2021-11-27 17:26:51,-34.55896210,-58.44575350
2021-11-27 17:27:34,-34.55883930,-58.44599760
2021-11-27 17:30:33,-34.55888800,-58.44578010
2021-11-27 17:34:19,-34.56046540,-58.44461290
2021-11-27 17:37:09,-34.56385330,-58.43902210
2021-11-27 17:40:22,-34.56225560,-58.44159920
2021-11-27 17:43:32,-34.55567370,-58.43869300
2021-11-27 17:45:35,-34.55162480,-58.44030810
2021-11-27 17:47:49,-34.55204540,-58.44941990
2021-11-27 17:49:47,-34.55620230,-58.44814860
2021-11-27 17:51:42,-34.56443500,-58.43524880
2021-11-27 17:54:00,-34.56755280,-58.43050850
2021-11-27 17:55:06,-34.57059530,-58.43225930
2021-11-27 17:56:16,-34.57077820,-58.43170620
2021-11-27 17:58:47,-34.57074300,-58.43183540
2021-11-27 18:36:00,-34.57058260,-58.43222890
2021-11-27 18:44:43,-34.57016700,-58.43241370
2021-11-27 19:19:40,-34.57016700,-58.43241370
2021-11-27 21:07:55,-34.57061510,-58.43163250
2021-11-27 21:12:28,-34.57130920,-58.43248120
2021-11-27 21:14:54,-34.57212290,-58.43282060
2021-11-27 21:19:07,-34.57204690,-58.43273230
2021-11-27 21:21:29,-34.57146690,-58.43233260
2021-11-27 21:24:12,-34.57032450,-58.43135410
2021-11-27 21:26:49,-34.57033240,-58.43130450
2021-11-27 21:28:52,-34.57025360,-58.43206460
2021-11-27 21:31:24,-34.57062690,-58.43195550
2021-11-27 21:33:54,-34.57066670,-58.43184290
2021-11-27 21:36:01,-34.57016700,-58.43241370
2021-11-27 22:13:40,-34.57061330,-58.43160410
2021-11-27 22:17:23,-34.57069730,-58.43189090
2021-11-27 22:20:47,-34.57057270,-58.43222020
2021-11-27 22:27:12,-34.57057030,-58.43225360
2021-11-27 22:32:30,-34.57016700,-58.43241370
2021-11-27 22:36:34,-34.57059820,-58.43217280
2021-11-27 22:38:40,-34.57016700,-58.43241370
2021-11-27 23:43:33,-34.57016700,-58.43241370
2021-11-28 00:17:44,-34.57060300,-58.43225140
2021-11-28 00:25:12,-34.57016700,-58.43241370
2021-11-28 00:27:21,-34.57056920,-58.43223890
2021-11-28 02:18:50,-34.57029770,-58.43130570
2021-11-28 02:22:52,-34.57047260,-58.43169990
2021-11-28 02:26:12,-34.57169170,-58.43247830
2021-11-28 02:35:04,-34.57172540,-58.43251580
2021-11-28 02:37:35,-34.57081250,-58.43168410
2021-11-28 02:39:43,-34.57065230,-58.43203350
2021-11-28 03:16:24,-34.57058560,-58.43231800
2021-11-28 03:45:41,-34.57065890,-58.43200530
2021-11-28 04:12:12,-34.57016700,-58.43241370
2021-11-28 05:09:03,-34.57016700,-58.43241370
2021-11-28 05:21:08,-34.57016700,-58.43241370
2021-11-28 07:25:59,-34.57016700,-58.43241370
2021-11-28 07:34:51,-34.57016700,-58.43241370
2021-11-28 07:55:18,-34.57016700,-58.43241370
2021-11-28 09:21:36,-34.57016700,-58.43241370
2021-11-28 10:08:07,-34.57016700,-58.43241370
2021-11-28 10:18:10,-34.57016700,-58.43241370
2021-11-28 13:02:43,-34.57016700,-58.43241370
2021-11-28 13:27:32,-34.57016700,-58.43241370
2021-11-28 13:33:45,-34.57016700,-58.43241370
2021-11-28 13:39:52,-34.57016700,-58.43241370
2021-11-28 13:44:03,-34.57016700,-58.43241370
2021-11-28 13:48:11,-34.57016700,-58.43241370
2021-11-28 13:59:25,-34.57061140,-58.43209180
2021-11-28 14:02:04,-34.57056830,-58.43226910
2021-11-28 14:03:44,-34.56943630,-58.43643860
2021-11-28 14:06:01,-34.56324150,-58.43850720
2021-11-28 14:08:11,-34.55798860,-58.44264760
2021-11-28 14:09:16,-34.55302780,-58.43906010
2021-11-28 14:10:25,-34.55307650,-58.43917300
2021-11-28 14:16:48,-34.55302920,-58.43906970
2021-11-28 14:31:47,-34.55316480,-58.43728430
2021-11-28 14:32:20,-34.55318300,-58.43904230
2021-11-28 14:33:54,-34.55847170,-58.44581910
2021-11-28 14:39:15,-34.57056380,-58.43225310
2021-11-28 14:41:37,-34.57047780,-58.43237830
2021-11-28 14:44:36,-34.57070240,-58.43189170
2021-11-28 14:58:18,-34.57074050,-58.43181600
2021-11-28 15:01:31,-34.57016700,-58.43241370
2021-11-28 15:03:49,-34.57072550,-58.43185580
2021-11-28 15:07:51,-34.57072790,-58.43176310
2021-11-28 15:10:40,-34.57071280,-58.43189030
2021-11-28 15:12:42,-34.57074550,-58.43185510
2021-11-28 15:14:47,-34.57069590,-58.43187570
2021-11-28 15:19:22,-34.57079980,-58.43183090
